pmc_ID,country
PMC6338992,Japan
PMC7958453,China
PMC8440018,China
PMC5562997,Japan
PMC8606664,China
PMC8192508,South Korea
PMC4675519,China
PMC7820670,China
PMC7249670,China
PMC6590836,United States
PMC7672952,China
PMC4028957,China
PMC3679056,United States
PMC8567049,China
PMC5815073,Germany
PMC6524269,China
PMC7462617,Germany
PMC3365882,Thailand
PMC3961195,China
PMC7370441,United States
PMC4440812,United States
PMC7075797,India
PMC6326780,United Kingdom
PMC8864117,Spain
PMC4640664,United States
PMC8861649,China
PMC3734108,United States
PMC7077304,Sweden
PMC3380829,Czech Republic
PMC6180609,China
PMC6082864,Japan
PMC5540466,United Kingdom
PMC6372658,South Korea
PMC7810986,Japan
PMC4690215,France
PMC3711893,Japan
PMC1382211,Netherlands
PMC5864830,South Africa
PMC8608537,China
PMC6562611,United States
PMC7460951,Canada
PMC4966770,United Kingdom
PMC8397052,China
PMC7881197,South Korea
PMC6863809,Switzerland
PMC6787319,United States
PMC4540939,Germany
PMC6369366,Canada
PMC4981348,China
PMC7670614,China
PMC6858455,United States
PMC5780487,India
PMC6983970,China
PMC6495231,United States
PMC6874685,Switzerland
PMC7441673,China
PMC6712664,United States
PMC4691827,United States
PMC6398447,Japan
PMC6901281,Sweden
PMC6032325,China
PMC7987943,China
PMC5656822,United Kingdom
PMC7756005,China
PMC8637407,United States
PMC4248463,Brazil
PMC7527630,China
PMC8339973,Spain
PMC6202502,United States
PMC5354296,Germany
PMC6940293,Germany
PMC8241722,China
PMC5407775,Russia
PMC3722211,United States
PMC4661946,Ireland
PMC6417215,Ireland
PMC5488176,United Kingdom
PMC3979678,United States
PMC4393293,Canada
PMC3537678,China
PMC7693332,United States
PMC4191404,United States
PMC4758705,Turkey
PMC4054094,Netherlands
PMC6624955,China
PMC6974468,India
PMC2994541,Norway
PMC4986896,United Kingdom
PMC8638575,United States
PMC3937718,Australia
PMC7026644,Australia
PMC3095578,United States
PMC7935557,China
PMC7652823,Sweden
PMC3634442,United States
PMC6290074,United Kingdom
PMC6742916,Spain
PMC7762159,Japan
PMC6604790,France
PMC8262327,United States
PMC7152872,United States
PMC8550813,Canada
PMC8340428,United States
PMC4881602,China
PMC6590025,China
PMC8247169,China
PMC6750763,United States
PMC6124576,Hungary
PMC7182071,United States
PMC5465362,Australia
PMC5082856,Japan
PMC8162008,United States
PMC6856367,United States
PMC6954178,United States
PMC4558160,Australia
PMC6117386,China
PMC4643771,United States
PMC6156433,China
PMC8530084,Chile
PMC8674895,United States
PMC8266239,China
PMC7256631,Switzerland
PMC6751684,France
PMC7471631,United States
PMC4373107,United States
PMC5012607,China
PMC8368041,Czech Republic
PMC8678480,China
PMC5210090,Switzerland
PMC8834217,United States
PMC3806822,Italy
PMC3530673,United States
PMC6093704,Singapore
PMC6366214,China
PMC6191969,Italy
PMC6022677,United States
PMC6458292,China
PMC8166116,China
PMC5037449,China
PMC5563063,Belgium
PMC6156394,China
PMC6771394,Brazil
PMC7573389,China
PMC5293153,Germany
PMC4901439,United States
PMC8464077,Japan
PMC6804732,China
PMC8831598,Israel
PMC7735283,United Kingdom
PMC7039512,Iran
PMC8678451,China
PMC7393270,Australia
PMC3875851,United States
PMC5693929,China
PMC3437444,United Kingdom
PMC5712120,China
PMC3281027,United Kingdom
PMC2798927,Australia
PMC6283890,China
PMC3119052,China
PMC2535776,Norway
PMC5838053,Canada
PMC6877741,China
PMC7911188,China
PMC5658414,Canada
PMC6051604,United States
PMC8012856,China
PMC8674391,China
PMC6698977,China
PMC8476506,United Kingdom
PMC4506583,Saudi Arabia
PMC5697837,Brazil
PMC5983993,China
PMC7565041,France
PMC6734249,United States
PMC8114082,Germany
PMC5270303,France
PMC7595687,United States
PMC6533380,Japan
PMC7145188,United States
PMC7272549,Spain
PMC8069258,France
PMC6868361,United States
PMC5349132,Portugal
PMC6624984,China
PMC7601695,South Korea
PMC5863498,United States
PMC6282977,United Kingdom
PMC7984352,Canada
PMC8606901,Canada
PMC8138987,China
PMC3179310,United States
PMC6533855,United Kingdom
PMC6050044,Netherlands
PMC6240373,United States
PMC2559821,France
PMC8760942,United Kingdom
PMC7870667,United States
PMC8632388,United States
PMC5556009,Japan
PMC6705839,Switzerland
PMC4784465,Denmark
PMC6122839,Germany
PMC5766189,United States
PMC4609079,Japan
PMC6627891,Germany
PMC8496692,United States
PMC8561967,China
PMC6110889,Germany
PMC8253253,China
PMC5427961,China
PMC7709973,United States
PMC4153976,France
PMC8117630,United States
PMC7383722,United States
PMC4066752,Germany
PMC6826201,Netherlands
PMC8156185,Spain
PMC6588378,United States
PMC7768003,China
PMC5784548,United Kingdom
PMC4985287,Germany
PMC3071723,United States
PMC7193415,United States
PMC3970190,Russia
PMC8656673,China
PMC5541922,United States
PMC8144425,United States
PMC7670162,Germany
PMC6142709,China
PMC8136912,China
PMC3272053,Iran
PMC3726479,United States
PMC5080407,United States
PMC5552117,United States
PMC4113356,Australia
PMC6542805,Poland
PMC7721168,Denmark
PMC5660288,United Kingdom
PMC4706441,Japan
PMC6701927,United States
PMC6197854,United States
PMC6197426,Australia
PMC8560880,United States
PMC8513822,United States
PMC8003091,China
PMC4621862,United States
PMC6134752,United States
PMC4031459,Germany
PMC7082998,United States
PMC8540645,China
PMC6920100,Czech Republic
PMC6395964,China
PMC6856070,United States
PMC8197287,Sweden
PMC8349006,China
PMC7524395,Australia
PMC6687936,Japan
PMC8167833,United States
PMC8782590,China
PMC5159664,Sweden
PMC7552469,China
PMC8580307,Japan
PMC7434858,China
PMC4881515,China
PMC6306241,United Kingdom
PMC7097387,United Kingdom
PMC8790030,United States
PMC8242952,France
PMC4559437,United States
PMC6108316,China
PMC4670531,Japan
PMC7070018,United States
PMC7177559,China
PMC6011390,China
PMC8203532,Italy
PMC4611033,United States
PMC8589399,China
PMC8170118,Spain
PMC6187967,United States
PMC3983222,United States
PMC6591572,China
PMC5826652,United States
PMC8135014,Spain
PMC2965177,United States
PMC6156083,United States
PMC6194152,United Kingdom
PMC3394300,United Kingdom
PMC6865127,China
PMC6148544,Spain
PMC6093861,United States
PMC3581417,Italy
PMC8325323,China
PMC3530564,China
PMC7244721,Germany
PMC7078161,China
PMC5012510,United Kingdom
PMC6722943,South Korea
PMC7402584,Japan
PMC8494201,China
PMC8688151,United States
PMC6327111,Japan
PMC8619295,Spain
PMC8476167,Canada
PMC8317393,China
PMC7422733,United States
PMC4166679,United Kingdom
PMC8684136,China
PMC2258184,United States
PMC8473639,China
PMC6117091,United States
PMC6895046,South Korea
PMC7244086,China
PMC3251037,Sweden
PMC4737185,United States
PMC3128596,Finland
PMC5501763,United States
PMC6147436,Canada
PMC7279144,Japan
PMC4423141,Italy
PMC8560734,China
PMC7745755,United States
PMC3080811,United Kingdom
PMC7871834,China
PMC4820693,Austria
PMC4097860,Canada
PMC5338971,China
PMC5447230,Germany
PMC4133227,Iran
PMC3359876,United States
PMC6460719,China
PMC3524128,United States
PMC6270750,South Korea
PMC7893087,France
PMC6846950,Argentina
PMC8560093,United States
PMC7728597,China
PMC8426267,United States
PMC4832494,United Kingdom
PMC5059489,United States
PMC7757552,United States
PMC3475122,United States
PMC8447765,China
PMC3406180,United States
PMC6838400,Malaysia
PMC7610641,Germany
PMC6571141,Portugal
PMC4015844,France
PMC4730629,China
PMC8002965,France
PMC8869380,Thailand
PMC6143528,United Kingdom
PMC8241847,Philippines
PMC7995853,China
PMC2860363,Spain
PMC3137611,United States
PMC5629025,United States
PMC6337831,United States
PMC4007196,Australia
PMC8537398,Japan
PMC7756312,United States
PMC7969955,China
PMC8354373,United Kingdom
PMC7098552,China
PMC8148023,China
PMC4673424,China
PMC4310047,Japan
PMC3890488,Canada
PMC7803503,China
PMC8407690,New Zealand
PMC6188467,United States
PMC8525638,United States
PMC2821371,United States
PMC7361025,Canada
PMC8200427,China
PMC8129521,China
PMC5366131,Italy
PMC5010245,China
PMC4691742,United States
PMC4007631,Canada
PMC6284088,Australia
PMC8887726,United States
PMC6696656,China
PMC7688785,Germany
PMC8890746,United States
PMC6361843,China
PMC8605299,United States
PMC8153024,Germany
PMC6928686,China
PMC4869914,United States
PMC7348735,Spain
PMC5997752,Germany
PMC7530935,United States
PMC4617894,Luxembourg
PMC3078142,France
PMC1635533,United States
PMC8600260,Russia
PMC8248192,Netherlands
PMC4686085,China
PMC3758871,Spain
PMC7281817,China
PMC5754061,Switzerland
PMC6729064,China
PMC8481293,United Kingdom
PMC6945444,China
PMC6928121,United States
PMC3564996,Canada
PMC6615979,Germany
PMC7783504,United States
PMC8381917,China
PMC5363356,France
PMC7178112,South Korea
PMC6527694,China
PMC4829493,United States
PMC6662310,United States
PMC7909889,Switzerland
PMC5569061,United States
PMC8101471,China
PMC8187939,United Kingdom
PMC5927061,China
PMC7360889,China
PMC6736836,Japan
PMC7175092,Germany
PMC8682991,United States
PMC6289431,United States
PMC3978616,United States
PMC7033266,United States
PMC5695248,China
PMC7697870,China
PMC6477779,United States
PMC7159242,India
PMC4587998,United States
PMC6440730,Japan
PMC7782344,China
PMC6538961,Japan
PMC4873618,United Kingdom
PMC7487092,France
PMC7499927,United States
PMC3958306,Finland
PMC4504429,China
PMC5411242,United States
PMC6289396,United States
PMC5738344,China
PMC8067395,United States
PMC5762668,United States
PMC6787290,China
PMC8599455,United States
PMC8853770,China
PMC5312306,United States
PMC4928799,United States
PMC5288996,United States
PMC5364888,Japan
PMC7500977,France
PMC6985567,China
PMC8461107,China
PMC5507411,China
PMC3671360,Italy
PMC8630585,China
PMC4178120,United States
PMC5373604,Singapore
PMC4741895,United States
PMC6877619,Italy
PMC8041769,India
PMC8578626,New Zealand
PMC4615866,Israel
PMC5783869,South Korea
PMC8494738,United States
PMC7673688,Germany
PMC6828819,Hungary
PMC5193452,United States
PMC3578776,United States
PMC4053116,Italy
PMC6256695,United States
PMC6191492,Germany
PMC6813445,United States
PMC7931267,China
PMC5764023,China
PMC5207440,Canada
PMC4499915,China
PMC5340753,France
PMC8060439,Canada
PMC8189279,United States
PMC8150131,Finland
PMC8390677,United States
PMC6984327,China
PMC5948251,United States
PMC8843222,United States
PMC3843372,United Kingdom
PMC8131841,Italy
PMC8004665,China
PMC3372441,United States
PMC5514056,United States
PMC8547716,Argentina
PMC6775303,Germany
PMC4777549,France
PMC4223163,United States
PMC6915744,Greece
PMC4550637,China
PMC8514971,China
PMC6245907,United States
PMC6299163,China
PMC5499838,France
PMC5927400,Poland
PMC4868747,United Kingdom
PMC7138321,Japan
PMC8080819,United States
PMC8779262,China
PMC8747512,South Africa
PMC5133252,United Kingdom
PMC8812303,Japan
PMC6685349,China
PMC6472446,United States
PMC8718760,United States
PMC7846557,United States
PMC6162087,United States
PMC7878580,United States
PMC3277593,United States
PMC6408808,Netherlands
PMC7404297,Australia
PMC5759227,Canada
PMC6843324,Spain
PMC5809368,United States
PMC8767002,China
PMC5951829,China
PMC7961974,Germany
PMC6827178,United Kingdom
PMC7170878,Malaysia
PMC7449545,Israel
PMC6642261,South Korea
PMC7270082,United Kingdom
PMC7424020,Australia
PMC4533001,China
PMC8350335,China
PMC7790285,Germany
PMC7382829,Spain
PMC3326599,United States
PMC6155769,China
PMC6585066,Germany
PMC6048156,China
PMC8066613,China
PMC2903526,Spain
PMC4911483,United States
PMC3598083,Italy
PMC4117771,Finland
PMC5918530,United States
PMC6681257,Spain
PMC6193001,China
PMC6969552,China
PMC4887206,Canada
PMC5063418,United States
PMC8715147,United States
PMC6527552,China
PMC7139561,Greece
PMC3132017,United States
PMC7646252,United States
PMC3778900,France
PMC4824172,United Kingdom
PMC4322608,China
PMC8730309,Greece
PMC8351575,China
PMC4849417,Greece
PMC2656490,United Kingdom
PMC6610634,United States
PMC7783165,Croatia
PMC8609138,Spain
PMC6181206,Italy
PMC6068446,Germany
PMC8410536,France
PMC7061987,United States
PMC7844202,Chile
PMC7565578,Mexico
PMC4352018,United States
PMC1533844,Japan
PMC4279789,United States
PMC7797529,China
PMC6014231,Germany
PMC6640293,United Kingdom
PMC6442404,China
PMC8340667,China
PMC7290316,United States
PMC6075733,United States
PMC7326724,China
PMC8247326,Sweden
PMC8626928,Germany
PMC5810103,Germany
PMC3218004,France
PMC7140448,South Korea
PMC7902751,China
PMC7521234,China
PMC6536640,China
PMC6915325,South Africa
PMC7177401,Belgium
PMC4436215,United States
PMC7604355,China
PMC6370342,Germany
PMC8650501,China
PMC6624768,United States
PMC5223388,Netherlands
PMC4626122,China
PMC5948197,United Kingdom
PMC7326083,China
PMC8247481,China
PMC8086220,France
PMC5064413,Canada
PMC7156751,Brazil
PMC8461566,China
PMC4383229,Canada
PMC3554660,United States
PMC8219714,France
PMC6410051,India
PMC3995063,Denmark
PMC7137253,United States
PMC2688074,Germany
PMC6683502,Canada
PMC7869692,United States
PMC8163875,Japan
PMC6096215,China
PMC4826180,China
PMC6363705,China
PMC4681348,United Kingdom
PMC8064146,China
PMC7176994,China
PMC7564338,China
PMC6256553,China
PMC3207856,United States
PMC8184798,China
PMC6872954,Australia
PMC7109284,China
PMC6612161,Portugal
PMC7419645,China
PMC8491875,Germany
PMC7541176,Austria
PMC5429718,China
PMC7071700,United States
PMC5417068,United States
PMC8546537,Germany
PMC1865557,Netherlands
PMC5332277,United States
PMC7493718,United States
PMC8266076,United States
PMC5578064,Germany
PMC6997805,Malaysia
PMC5207757,France
PMC2627863,United States
PMC7906139,China
PMC5936064,United Kingdom
PMC7137282,Germany
PMC4646964,Australia
PMC8239572,Austria
PMC4581711,Germany
PMC3798190,Italy
PMC7232154,France
PMC7751537,China
PMC7105595,Germany
PMC7653728,Brazil
PMC6629639,Argentina
PMC8284814,India
PMC7529849,United States
PMC8831070,China
PMC8044320,China
PMC8383127,United States
PMC7605263,China
PMC6612617,Japan
PMC7229818,France
PMC7144587,China
PMC4309402,United States
PMC7176290,China
PMC5610170,Japan
PMC8184749,United States
PMC8398419,United States
PMC3143096,United States
PMC5558906,United States
PMC7419694,Austria
PMC5061849,United States
PMC4753250,Switzerland
PMC6298393,China
PMC6833242,India
PMC7023423,Poland
PMC3045430,Spain
PMC5603537,United States
PMC6873410,Italy
PMC5413600,China
PMC7902027,China
PMC8267140,China
PMC5983009,China
PMC8150581,China
PMC7282667,United States
PMC8575316,United States
PMC7331979,United States
PMC6224360,France
PMC6108538,United States
PMC8787347,China
PMC8324898,United States
PMC8692873,China
PMC8692401,United States
PMC3795010,China
PMC2964119,United States
PMC3033819,United States
PMC5390035,United Kingdom
PMC3835799,United States
PMC5065525,United States
PMC7844906,China
PMC5611730,Israel
PMC4782061,United States
PMC7902780,China
PMC8851495,United States
PMC7455706,United States
PMC3827239,Canada
PMC7789798,Ireland
PMC6610142,France
PMC4466663,China
PMC7889270,China
PMC8330701,China
PMC7867171,Germany
PMC8046807,United Kingdom
PMC8869209,China
PMC4648224,United States
PMC5882303,United States
PMC8774494,Serbia
PMC7494065,United States
PMC7688335,United Kingdom
PMC7940687,China
PMC7448473,Germany
PMC5959254,Germany
PMC5801567,United States
PMC4664753,China
PMC6171863,China
PMC8343004,China
PMC8319528,Australia
PMC6596357,United States
PMC6688218,United States
PMC8463545,China
PMC7646956,China
PMC6332533,China
PMC6593409,Sweden
PMC8877069,Denmark
PMC6420765,Brazil
PMC5371246,Australia
PMC8220719,Austria
PMC8407719,Japan
PMC2836006,United States
PMC7933182,China
PMC2804711,Italy
PMC5836289,Italy
PMC8586362,Japan
PMC5653190,China
PMC4536029,China
PMC5984002,China
PMC7526549,United Kingdom
PMC6214322,Spain
PMC7721480,China
PMC5883543,South Africa
PMC7570002,Thailand
PMC2922100,Greece
PMC5966364,Japan
PMC4829023,Australia
PMC6795427,United States
PMC7308270,Poland
PMC6976604,Canada
PMC3406009,United States
PMC7724479,China
PMC7941760,China
PMC8160264,United States
PMC3160334,United States
PMC5974163,China
PMC6802832,United States
PMC7878551,China
PMC7878923,United States
PMC4331539,South Korea
PMC8450412,China
PMC4516539,Switzerland
PMC7065848,United States
PMC8072148,China
PMC8449218,China
PMC6779412,United States
PMC7195470,Germany
PMC5352222,United States
PMC7864877,United States
PMC6726660,United Kingdom
PMC8452081,United States
PMC6085545,Germany
PMC8634838,India
PMC5765115,United States
PMC7426462,China
PMC4634795,China
PMC7414375,China
PMC6124389,Australia
PMC8440953,China
PMC6516047,India
PMC7459300,South Korea
PMC8567902,South Korea
PMC6883110,South Africa
PMC8340902,China
PMC4499211,United States
PMC4647090,South Korea
PMC8313765,China
PMC5871716,Switzerland
PMC7943826,United States
PMC8297832,Finland
PMC3469658,United States
PMC8365099,Italy
PMC6864528,China
PMC5874048,Poland
PMC3547697,Germany
PMC7608782,France
PMC2753593,United States
PMC8519452,United Kingdom
PMC3110145,Canada
PMC8519820,Austria
PMC7074349,Pakistan
PMC6784881,China
PMC6402141,Denmark
PMC6366899,United States
PMC7869222,France
PMC7931511,China
PMC6505400,China
PMC4859987,United States
PMC6942339,United States
PMC3527272,Denmark
PMC4409032,Japan
PMC6286592,China
PMC3515565,India
PMC4398400,China
PMC6256644,Germany
PMC7168336,Russia
PMC3091299,United States
PMC4196925,United States
PMC7877042,China
PMC6264153,United States
PMC8546187,China
PMC4666467,Poland
PMC3373577,China
PMC5325439,Germany
PMC5949367,Brazil
PMC6019701,United Kingdom
PMC8086137,United Kingdom
PMC6801134,Spain
PMC8398078,China
PMC8706617,Poland
PMC5128809,France
PMC4848140,United States
PMC7231420,Canada
PMC6162437,United States
PMC7231852,United Kingdom
PMC3097375,United States
PMC5789541,United States
PMC8447958,China
PMC5984463,United States
PMC8734100,United States
